Site;SS34 Chemin Vert 29 (ID 3234);SS34 Chemin Vert 29 (ID 3234);SS34 Chemin Vert 29 (ID 3234);SS34 Chemin Vert 29 (ID 3234)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-04-11 04:00:00;8;71.4;32.8;37.8
2023-04-11 05:00:00;22;72.8;44.4;52.8
2023-04-11 06:00:00;4;73.8;43.7;52.9
2023-04-11 07:00:00;11;74.0;32.9;39.3
2023-04-11 08:00:00;33;76.2;53.4;67.0
2023-04-11 09:00:00;10;75.1;33.5;40.4
2023-04-11 10:00:00;27;74.9;39.0;50.3
2023-04-11 11:00:00;22;77.5;51.9;63.9
2023-04-11 12:00:00;10;75.6;34.0;40.3
2023-04-11 13:00:00;37;77.1;54.7;71.9
2023-04-11 14:00:00;7;75.5;33.7;38.9
2023-04-11 15:00:00;27;75.9;54.9;70.6
2023-04-11 16:00:00;6;73.4;33.7;39.3
2023-04-11 17:00:00;30;75.0;45.5;57.2
2023-04-11 18:00:00;21;74.4;43.0;54.3
2023-04-11 19:00:00;36;76.7;55.8;73.0
2023-04-11 20:00:00;6;74.0;36.8;41.5
2023-04-11 21:00:00;31;75.7;51.4;65.1
2023-04-11 22:00:00;18;75.0;35.8;43.5
2023-04-11 23:00:00;26;76.5;51.3;63.8
2023-04-12 00:00:00;11;74.8;33.7;40.4
2023-04-12 01:00:00;10;73.5;34.9;40.6
2023-04-12 02:00:00;10;72.2;35.0;40.6
2023-04-12 03:00:00;28;74.5;48.3;59.1
2023-04-12 04:00:00;7;74.4;39.9;47.1
2023-04-12 05:00:00;11;74.0;35.0;41.6
2023-04-12 06:00:00;24;75.0;50.9;63.9
2023-04-12 07:00:00;9;74.6;37.0;43.6
2023-04-12 08:00:00;34;76.0;46.3;59.8
2023-04-12 09:00:00;10;76.4;41.4;48.2
2023-04-12 10:00:00;30;76.0;42.1;54.1
2023-04-12 11:00:00;10;76.4;45.8;53.8
2023-04-12 12:00:00;9;74.7;33.8;38.9
2023-04-12 13:00:00;28;76.4;52.2;66.1
2023-04-12 14:00:00;3;73.7;37.2;43.1
2023-04-12 15:00:00;28;75.5;45.5;58.2
2023-04-12 16:00:00;15;75.8;43.0;52.1
2023-04-12 17:00:00;30;75.5;47.6;60.4
2023-04-12 18:00:00;7;74.6;37.8;44.5
2023-04-12 19:00:00;31;74.7;41.3;53.4
2023-04-12 20:00:00;37;76.9;54.8;73.0
2023-04-12 21:00:00;11;75.4;40.2;47.2
2023-04-12 22:00:00;31;75.7;44.9;58.0
2023-04-12 23:00:00;9;75.3;43.3;50.9
2023-04-13 00:00:00;12;74.3;35.8;42.5
2023-04-13 01:00:00;12;73.6;36.0;42.7
2023-04-13 02:00:00;12;73.9;36.0;43.1
2023-04-13 03:00:00;30;74.8;47.1;59.4
2023-04-13 04:00:00;8;75.2;41.4;48.8
2023-04-13 05:00:00;13;74.6;36.8;43.9
2023-04-13 06:00:00;28;74.5;49.9;61.0
2023-04-13 07:00:00;11;75.3;37.5;44.5
2023-04-13 08:00:00;37;77.1;49.1;64.7
2023-04-13 09:00:00;10;76.6;39.8;46.3
2023-04-13 10:00:00;36;76.8;44.3;58.7
2023-04-13 11:00:00;14;77.3;44.7;53.5
2023-04-13 12:00:00;12;76.0;36.0;43.6
2023-04-13 13:00:00;48;78.1;53.0;72.8
2023-04-13 14:00:00;14;76.7;41.7;49.6
2023-04-13 15:00:00;32;77.1;49.8;63.5
2023-04-13 16:00:00;9;76.0;36.2;42.3
2023-04-13 17:00:00;28;75.7;39.1;49.5
2023-04-13 18:00:00;18;77.1;48.0;58.8
2023-04-13 19:00:00;37;77.4;50.7;66.8
2023-04-13 20:00:00;22;76.3;38.0;47.4
2023-04-13 21:00:00;32;77.6;52.4;67.4
2023-04-13 22:00:00;12;76.0;36.7;44.2
2023-04-13 23:00:00;31;75.7;42.3;55.2
2023-04-14 00:00:00;16;76.9;47.2;56.7
2023-04-14 01:00:00;14;75.7;36.9;44.6
2023-04-14 02:00:00;13;75.0;37.0;44.6
2023-04-14 03:00:00;13;74.6;37.0;44.7
2023-04-14 04:00:00;28;75.0;43.4;55.2
2023-04-14 05:00:00;12;76.5;42.9;49.7
2023-04-14 06:00:00;15;75.9;37.8;46.1
2023-04-14 07:00:00;14;75.3;38.0;46.3
2023-04-14 08:00:00;33;78.2;51.4;65.3
2023-04-14 09:00:00;32;78.0;42.9;56.7
2023-04-14 10:00:00;21;78.4;48.2;59.6
2023-04-14 11:00:00;14;77.1;37.0;44.8
2023-04-14 12:00:00;16;75.9;37.0;44.9
2023-04-14 13:00:00;31;78.4;51.6;65.8
2023-04-14 14:00:00;34;77.7;42.1;56.1
2023-04-14 15:00:00;15;78.0;46.6;55.8
2023-04-14 16:00:00;11;76.4;35.0;41.6
2023-04-14 17:00:00;11;75.0;35.0;41.1
2023-04-14 18:00:00;32;77.4;51.4;65.5
2023-04-14 19:00:00;27;76.4;38.0;49.3
2023-04-14 20:00:00;35;78.0;55.3;73.0
2023-04-14 21:00:00;21;77.3;47.5;58.9
2023-04-14 22:00:00;12;75.7;34.6;41.7
2023-04-14 23:00:00;27;76.4;51.9;65.0
2023-04-15 00:00:00;10;75.8;34.3;41.1
2023-04-15 01:00:00;11;74.8;35.0;41.5
2023-04-15 02:00:00;11;74.0;35.0;41.8
2023-04-15 03:00:00;26;74.5;40.9;51.5
2023-04-15 04:00:00;10;75.5;46.6;55.7
2023-04-15 05:00:00;12;75.1;35.7;42.8
2023-04-15 06:00:00;13;74.3;36.6;43.9
2023-04-15 07:00:00;31;76.1;49.4;62.1
2023-04-15 08:00:00;9;75.8;39.3;46.3
2023-04-15 09:00:00;29;76.1;41.2;52.5
2023-04-15 10:00:00;24;78.2;49.7;63.0
2023-04-15 11:00:00;38;77.5;44.1;59.5
2023-04-15 12:00:00;19;78.0;46.3;57.2
2023-04-15 13:00:00;46;78.5;53.1;73.0
2023-04-15 14:00:00;31;77.9;44.2;57.3
2023-04-15 15:00:00;25;78.3;51.1;64.0
2023-04-15 16:00:00;11;76.5;36.0;42.6
2023-04-15 17:00:00;34;77.8;51.4;66.2
2023-04-15 18:00:00;12;76.7;35.5;43.0
2023-04-15 19:00:00;33;78.0;50.8;65.3
2023-04-15 20:00:00;23;76.8;38.0;48.2
2023-04-15 21:00:00;28;78.4;51.2;65.1
2023-04-15 22:00:00;34;77.8;45.6;60.6
2023-04-15 23:00:00;10;77.2;42.7;50.4
2023-04-16 00:00:00;12;75.8;36.6;43.7
2023-04-16 01:00:00;36;77.1;50.7;65.4
2023-04-16 02:00:00;10;76.6;37.1;43.5
2023-04-16 03:00:00;13;75.7;37.0;43.9
2023-04-16 04:00:00;12;75.0;37.0;44.1
2023-04-16 05:00:00;12;74.0;37.0;44.2
2023-04-16 06:00:00;26;77.1;53.3;66.0
2023-04-16 07:00:00;13;76.7;37.0;44.9
2023-04-16 08:00:00;13;76.0;37.1;44.8
2023-04-16 09:00:00;24;75.6;38.9;49.3
2023-04-16 10:00:00;22;78.2;49.7;61.6
2023-04-16 11:00:00;35;77.7;42.1;56.9
2023-04-16 12:00:00;25;78.7;51.1;64.8
2023-04-16 13:00:00;47;79.1;51.9;73.0
2023-04-16 14:00:00;16;77.8;43.3;52.4
2023-04-16 15:00:00;21;76.6;37.7;47.2
2023-04-16 16:00:00;38;78.8;54.5;73.0
2023-04-16 17:00:00;10;76.8;38.4;44.6
2023-04-16 18:00:00;36;77.3;46.8;62.5
2023-04-16 19:00:00;19;77.2;46.0;56.5
2023-04-16 20:00:00;42;77.6;49.7;67.4
2023-04-16 21:00:00;19;77.6;45.2;55.6
2023-04-16 22:00:00;30;77.0;44.9;58.4
2023-04-16 23:00:00;9;76.7;43.2;51.6
2023-04-17 00:00:00;12;75.6;35.7;42.4
2023-04-17 01:00:00;12;74.1;36.0;42.5
2023-04-17 02:00:00;12;74.0;36.0;42.8
2023-04-17 03:00:00;29;76.1;51.3;64.5
2023-04-17 04:00:00;11;75.8;36.4;43.2
2023-04-17 05:00:00;13;75.4;36.7;44.0
2023-04-17 06:00:00;29;76.7;48.9;60.8
2023-04-17 07:00:00;12;76.9;38.4;45.7
2023-04-17 08:00:00;35;78.2;50.6;65.1
2023-04-17 09:00:00;14;77.0;38.3;46.0
2023-04-17 10:00:00;35;78.8;52.8;68.8
2023-04-17 11:00:00;11;77.0;36.1;43.2
2023-04-17 12:00:00;26;76.3;39.1;49.3
2023-04-17 13:00:00;14;77.0;49.0;59.1
2023-04-17 14:00:00;29;76.9;45.1;58.0
2023-04-17 15:00:00;4;75.0;44.2;52.2
2023-04-17 16:00:00;32;76.5;47.1;61.0
2023-04-17 17:00:00;4;75.0;41.5;48.7
2023-04-17 18:00:00;13;74.3;32.1;38.5
2023-04-17 19:00:00;24;76.6;55.7;69.5
2023-04-17 20:00:00;24;75.4;34.9;45.2
2023-04-17 21:00:00;19;76.4;49.1;60.0
2023-04-17 22:00:00;41;76.8;49.0;66.0
2023-04-17 23:00:00;12;76.3;40.7;48.1
2023-04-18 00:00:00;31;75.7;39.6;51.3
2023-04-18 01:00:00;16;76.3;48.0;57.6
2023-04-18 02:00:00;11;74.7;34.6;41.3
2023-04-18 03:00:00;10;73.2;34.4;43.3
2023-04-18 04:00:00;12;73.0;35.9;42.6
2023-04-18 05:00:00;24;75.0;52.5;64.5
2023-04-18 06:00:00;12;74.9;36.2;43.8
2023-04-18 07:00:00;32;75.7;42.4;54.4
2023-04-18 08:00:00;18;77.2;46.4;56.6
2023-04-18 09:00:00;13;75.6;36.0;43.5
2023-04-18 10:00:00;34;76.5;45.8;60.3
2023-04-18 11:00:00;14;77.0;44.0;52.7
2023-04-18 12:00:00;11;75.6;35.0;41.7
2023-04-18 13:00:00;29;75.2;40.4;51.7
2023-04-18 14:00:00;13;76.5;47.3;56.2
2023-04-18 15:00:00;8;74.9;33.0;38.3
2023-04-18 16:00:00;18;73.8;36.3;43.6
2023-04-18 17:00:00;13;74.9;55.4;67.2
2023-04-18 18:00:00;18;73.4;35.5;44.7
2023-04-18 19:00:00;17;75.4;55.2;67.4
2023-04-18 20:00:00;18;73.5;33.7;42.6
2023-04-18 21:00:00;35;76.3;56.0;73.0
2023-04-18 22:00:00;19;75.2;47.8;57.4
2023-04-18 23:00:00;27;74.8;42.3;54.0
2023-04-19 00:00:00;8;73.9;44.2;51.5
2023-04-19 01:00:00;10;73.0;32.8;39.0
2023-04-19 02:00:00;10;72.1;34.0;39.7
2023-04-19 03:00:00;26;74.0;49.9;60.9
2023-04-19 04:00:00;8;73.6;37.5;44.6
2023-04-19 05:00:00;11;73.3;34.9;41.5
2023-04-19 06:00:00;26;74.8;51.7;64.6
2023-04-19 07:00:00;11;74.6;36.6;43.2
2023-04-19 08:00:00;13;74.0;36.0;43.7
2023-04-19 09:00:00;42;76.6;52.6;70.0
2023-04-19 10:00:00;11;76.4;39.2;46.0
2023-04-19 11:00:00;32;76.2;45.5;58.5
2023-04-19 12:00:00;10;76.5;41.0;48.3
2023-04-19 13:00:00;32;76.5;51.8;66.2
2023-04-19 14:00:00;7;74.6;33.7;38.8
2023-04-19 15:00:00;30;76.0;54.4;69.5
2023-04-19 16:00:00;5;73.8;33.7;38.7
2023-04-19 17:00:00;30;75.0;49.5;62.2
2023-04-19 18:00:00;3;72.9;42.3;50.0
2023-04-19 19:00:00;25;73.4;34.8;43.6
2023-04-19 20:00:00;34;76.2;56.3;73.1
2023-04-19 21:00:00;20;74.0;42.7;51.3
2023-04-19 22:00:00;19;75.4;50.8;61.3
2023-04-19 23:00:00;9;73.8;31.5;37.6
2023-04-20 00:00:00;9;73.2;33.0;38.5
2023-04-20 01:00:00;9;72.0;33.4;39.0
2023-04-20 02:00:00;28;73.7;51.0;61.6
2023-04-20 03:00:00;7;73.9;37.5;44.2
2023-04-20 04:00:00;11;73.4;34.5;40.8
2023-04-20 05:00:00;11;73.0;35.0;41.5
2023-04-20 06:00:00;24;75.0;52.6;64.3
2023-04-20 07:00:00;12;74.7;35.7;43.1
2023-04-20 08:00:00;30;76.2;51.5;64.6
2023-04-20 09:00:00;11;75.5;35.6;42.9
2023-04-20 10:00:00;35;76.7;51.7;66.4
2023-04-20 11:00:00;11;75.7;35.7;42.9
2023-04-20 12:00:00;40;77.0;49.6;66.1
2023-04-20 13:00:00;27;77.2;48.9;61.5
2023-04-20 14:00:00;39;77.0;46.2;62.3
2023-04-20 15:00:00;19;77.1;47.1;57.3
2023-04-20 16:00:00;12;75.5;36.7;43.8
2023-04-20 17:00:00;41;77.5;52.7;70.2
2023-04-20 18:00:00;10;76.4;37.8;44.6
2023-04-20 19:00:00;42;77.5;52.3;70.1
2023-04-20 20:00:00;22;77.1;41.8;51.6
2023-04-20 21:00:00;45;78.1;52.6;73.0
2023-04-20 22:00:00;41;78.7;54.1;73.0
2023-04-21 10:00:00;61;78.5;50.2;73.1
2023-04-21 11:00:00;22;78.4;49.4;61.8
2023-04-21 12:00:00;37;77.5;44.6;59.8
2023-04-21 13:00:00;15;77.3;44.7;53.6
2023-04-21 14:00:00;18;76.5;36.9;45.0
2023-04-21 15:00:00;22;77.7;51.2;63.2
2023-04-21 16:00:00;11;76.2;34.7;41.5
2023-04-21 17:00:00;27;75.9;42.5;53.9
2023-04-21 18:00:00;11;76.6;44.8;52.7
2023-04-21 19:00:00;32;76.7;46.2;59.9
2023-04-21 20:00:00;33;77.0;48.1;62.7
2023-04-21 21:00:00;15;76.5;45.7;54.9
2023-04-21 22:00:00;42;77.3;51.1;69.0
2023-04-21 23:00:00;19;76.6;47.0;56.9
2023-04-22 00:00:00;12;75.4;35.5;42.3
2023-04-22 01:00:00;28;74.6;39.7;50.4
2023-04-22 02:00:00;18;76.5;47.9;57.7
2023-04-22 03:00:00;13;75.5;36.5;43.7
2023-04-22 04:00:00;12;74.2;37.0;44.0
2023-04-22 05:00:00;12;74.0;37.0;44.2
2023-04-22 06:00:00;24;76.5;51.9;65.1
2023-04-22 07:00:00;12;76.0;37.1;44.8
2023-04-22 08:00:00;13;75.2;37.8;44.8
2023-04-22 09:00:00;36;77.6;51.3;67.3
2023-04-22 10:00:00;14;77.4;39.3;47.5
2023-04-22 11:00:00;36;78.4;53.3;70.1
2023-04-22 12:00:00;37;77.8;45.1;60.4
2023-04-22 13:00:00;16;77.7;45.1;54.7
2023-04-22 14:00:00;41;78.0;53.2;72.3
2023-04-22 15:00:00;10;76.6;38.1;44.7
2023-04-22 16:00:00;9;75.2;33.8;38.9
2023-04-22 17:00:00;25;75.8;47.7;59.4
2023-04-22 18:00:00;14;75.0;40.6;49.3
2023-04-22 19:00:00;22;76.6;50.4;62.4
2023-04-22 20:00:00;30;76.0;42.4;55.5
2023-04-22 21:00:00;19;76.7;47.6;58.4
2023-04-22 22:00:00;10;75.0;33.3;39.2
2023-04-22 23:00:00;27;75.2;43.9;54.8
2023-04-23 00:00:00;7;74.6;45.0;53.2
2023-04-23 01:00:00;10;73.8;33.3;39.3
2023-04-23 02:00:00;9;73.0;34.0;39.3
2023-04-23 03:00:00;9;72.3;33.3;38.6
2023-04-23 04:00:00;21;73.9;53.6;65.5
2023-04-23 05:00:00;7;73.0;34.9;40.8
2023-04-23 06:00:00;11;73.2;33.7;40.1
2023-04-23 07:00:00;11;72.5;34.0;40.5
2023-04-23 08:00:00;22;75.2;53.8;65.3
2023-04-23 09:00:00;27;75.4;40.4;52.8
2023-04-23 10:00:00;26;76.8;53.5;66.5
2023-04-23 11:00:00;32;76.3;45.9;60.8
2023-04-23 12:00:00;35;77.2;55.2;73.0
2023-04-23 13:00:00;8;74.6;34.7;39.7
2023-04-23 14:00:00;29;76.2;57.0;73.1
2023-04-23 15:00:00;4;72.9;32.6;37.4
2023-04-23 16:00:00;27;75.3;57.4;72.9
2023-04-23 17:00:00;17;71.4;49.7;62.0
2023-04-23 18:00:00;23;75.3;53.7;65.0
2023-04-23 19:00:00;10;73.7;30.7;37.4
2023-04-23 20:00:00;41;75.2;51.8;68.4
2023-04-23 21:00:00;27;75.1;52.8;64.8
2023-04-23 22:00:00;9;73.2;32.5;38.8
2023-04-23 23:00:00;24;74.4;55.4;67.1
2023-04-24 00:00:00;9;73.2;32.9;39.5
2023-04-24 01:00:00;33;74.7;53.7;66.9
2023-04-24 02:00:00;8;73.8;34.3;40.1
2023-04-24 03:00:00;10;73.2;34.6;40.6
2023-04-24 04:00:00;10;72.4;35.0;40.9
2023-04-24 05:00:00;16;71.4;36.9;44.1
2023-04-24 06:00:00;17;75.3;52.1;61.9
2023-04-24 07:00:00;16;74.4;35.9;44.0
2023-04-24 08:00:00;41;76.8;55.5;73.2
2023-04-24 09:00:00;13;75.9;41.3;48.8
2023-04-24 10:00:00;36;76.5;52.9;67.4
2023-04-24 11:00:00;10;76.0;34.3;40.9
2023-04-24 12:00:00;15;74.5;35.5;42.1
2023-04-24 13:00:00;28;76.7;55.4;69.1
2023-04-24 14:00:00;25;75.4;38.5;49.4
2023-04-24 15:00:00;8;74.7;52.1;63.0
2023-04-24 16:00:00;6;72.8;30.0;35.7
2023-04-24 17:00:00;11;72.2;32.4;37.8
2023-04-24 18:00:00;19;74.8;58.7;71.9
2023-04-24 19:00:00;9;72.6;30.9;37.0
2023-04-24 20:00:00;27;75.7;55.8;69.8
2023-04-24 21:00:00;33;75.2;44.5;59.2
2023-04-24 22:00:00;24;75.6;53.7;66.0
2023-04-24 23:00:00;7;73.7;32.5;38.5
2023-04-25 00:00:00;9;72.8;33.5;38.9
2023-04-25 01:00:00;9;72.0;34.0;39.4
2023-04-25 02:00:00;27;73.0;44.4;54.7
2023-04-25 03:00:00;7;74.3;43.1;50.9
2023-04-25 04:00:00;11;74.0;34.3;40.5
2023-04-25 05:00:00;11;73.2;35.0;41.5
2023-04-25 06:00:00;24;74.6;52.8;64.3
2023-04-25 07:00:00;11;74.8;36.2;43.5
2023-04-25 08:00:00;36;76.6;50.4;65.2
2023-04-25 09:00:00;12;76.4;38.4;45.9
2023-04-25 10:00:00;29;75.9;41.4;53.5
2023-04-25 11:00:00;14;77.0;46.6;55.4
2023-04-25 12:00:00;34;76.5;44.3;58.2
2023-04-25 13:00:00;14;76.9;43.7;52.2
2023-04-25 14:00:00;31;76.5;45.6;58.9
2023-04-25 15:00:00;8;76.0;41.9;49.2
2023-04-25 16:00:00;9;74.5;33.7;38.8
2023-04-25 17:00:00;13;73.1;34.2;40.5
2023-04-25 18:00:00;16;75.0;55.1;67.1
2023-04-25 19:00:00;36;75.5;47.9;63.6
2023-04-25 20:00:00;36;76.5;55.3;72.5
2023-04-25 21:00:00;7;74.2;34.2;39.4
2023-04-25 22:00:00;35;75.8;47.7;62.6
2023-04-25 23:00:00;25;76.3;50.3;62.5
2023-04-26 00:00:00;11;74.5;35.1;42.0
2023-04-26 01:00:00;12;73.2;36.0;42.7
2023-04-26 02:00:00;12;73.0;36.0;43.3
2023-04-26 03:00:00;12;73.0;36.5;43.6
2023-04-26 04:00:00;26;75.3;52.1;63.6
2023-04-26 05:00:00;12;75.0;36.8;44.4
2023-04-26 06:00:00;14;75.0;37.8;45.8
2023-04-26 07:00:00;34;77.1;51.4;66.0
2023-04-26 08:00:00;11;76.7;38.6;45.9
2023-04-26 09:00:00;35;76.9;44.6;59.3
2023-04-26 10:00:00;20;78.1;48.7;59.9
2023-04-26 11:00:00;33;77.6;50.6;65.3
2023-04-26 12:00:00;10;76.1;35.5;42.2
2023-04-26 13:00:00;29;76.3;43.1;56.1
2023-04-26 14:00:00;10;76.2;43.9;51.4
2023-04-26 15:00:00;12;74.7;33.4;39.4
2023-04-26 16:00:00;21;75.8;57.6;73.0
2023-04-26 17:00:00;4;72.4;33.8;39.0
2023-04-26 18:00:00;24;73.6;37.3;46.7
2023-04-26 19:00:00;12;75.2;53.3;63.4
2023-04-26 20:00:00;25;74.2;39.4;51.0
2023-04-26 21:00:00;18;75.8;49.0;59.6
2023-04-26 22:00:00;25;75.1;50.3;63.4
2023-04-26 23:00:00;5;72.7;37.4;43.9
2023-04-27 00:00:00;9;72.7;32.1;37.5
2023-04-27 01:00:00;8;71.2;33.0;37.9
2023-04-27 02:00:00;9;71.0;33.0;38.3
2023-04-27 03:00:00;22;71.0;39.5;47.0
2023-04-27 04:00:00;9;74.1;49.7;58.3
2023-04-27 05:00:00;11;73.9;34.1;40.8
2023-04-27 06:00:00;18;73.0;37.3;45.2
2023-04-27 07:00:00;20;76.0;50.8;61.4
2023-04-27 08:00:00;32;75.9;45.0;58.1
2023-04-27 09:00:00;7;75.2;43.2;50.9
2023-04-27 10:00:00;34;76.7;49.2;64.2
2023-04-27 11:00:00;9;75.6;37.1;43.4
2023-04-27 12:00:00;26;75.8;48.1;60.6
2023-04-27 13:00:00;3;72.6;42.3;50.7
2023-04-27 14:00:00;29;74.9;47.0;58.9
2023-04-27 15:00:00;1;71.1;50.7;60.7
2023-04-27 16:00:00;23;73.0;43.5;54.6
2023-04-27 17:00:00;7;72.9;57.4;69.0
2023-04-27 18:00:00;14;70.8;29.8;37.3
2023-04-27 19:00:00;31;75.9;57.8;73.2
2023-04-27 20:00:00;6;73.3;32.5;37.5
2023-04-27 21:00:00;32;75.2;57.9;72.3
2023-04-27 22:00:00;5;72.1;30.1;34.7
2023-04-27 23:00:00;27;72.6;41.0;50.4
2023-04-28 00:00:00;6;72.1;52.3;61.0
2023-04-28 01:00:00;8;71.6;30.5;36.3
2023-04-28 02:00:00;8;70.7;31.9;36.9
2023-04-28 03:00:00;12;70.1;33.3;39.0
2023-04-28 04:00:00;15;72.7;60.8;71.3
2023-04-28 05:00:00;6;72.0;31.0;36.6
2023-04-28 06:00:00;9;72.1;32.1;37.4
2023-04-28 07:00:00;29;74.4;53.2;64.8
2023-04-28 08:00:00;4;73.7;37.3;44.2
2023-04-28 09:00:00;28;74.7;44.8;56.1
2023-04-28 10:00:00;6;74.0;48.0;57.6
2023-04-28 11:00:00;25;73.6;41.9;52.2
2023-04-28 12:00:00;3;71.1;58.3;71.4
2023-04-28 13:00:00;18;71.6;48.7;58.6
2023-04-28 14:00:00;3;71.2;58.6;71.6
2023-04-28 15:00:00;1;65.6;46.7;56.4
2023-04-28 16:00:00;18;73.5;61.3;72.6
2023-05-02 11:00:00;16;76.9;60.1;72.8
2023-05-02 12:00:00;3;73.6;34.3;39.0
2023-05-02 13:00:00;5;72.5;30.0;34.9
2023-05-02 14:00:00;27;74.3;53.3;66.2
2023-05-02 15:00:00;0;69.5;56.9;70.7
2023-05-02 16:00:00;15;69.3;57.4;70.0
2023-05-02 17:00:00;2;70.2;55.5;65.4
2023-05-02 18:00:00;0;67.3;26.0;31.3
2023-05-02 19:00:00;30;72.7;50.3;64.7
2023-05-02 20:00:00;17;74.6;50.6;61.0
2023-05-02 21:00:00;21;73.1;36.2;46.2
2023-05-02 22:00:00;10;58.6;59.0;54.3
2023-05-02 23:00:00;5;36.1;56.9;32.9
2023-05-03 00:00:00;26;65.5;56.6;63.9
2023-05-03 01:00:00;5;72.0;37.9;42.5
2023-05-03 02:00:00;9;71.8;31.8;37.3
2023-05-03 03:00:00;8;70.1;32.9;37.9
2023-05-03 04:00:00;22;68.9;40.0;47.1
2023-05-03 05:00:00;6;74.9;49.9;59.3
2023-05-03 06:00:00;12;75.0;33.9;41.0
2023-05-03 07:00:00;25;74.7;39.9;50.0
2023-05-03 08:00:00;26;77.3;53.6;66.8
2023-05-03 09:00:00;14;75.8;35.2;42.6
2023-05-03 10:00:00;18;76.3;53.0;65.4
2023-05-03 11:00:00;8;74.9;32.0;38.0
2023-05-03 12:00:00;29;75.6;43.4;55.4
2023-05-03 13:00:00;11;75.6;47.7;57.3
2023-05-03 14:00:00;24;75.6;49.2;62.3
2023-05-03 15:00:00;10;71.7;56.4;71.4
2023-05-03 16:00:00;8;72.9;55.7;67.0
2023-05-03 17:00:00;13;71.2;35.4;43.6
2023-05-03 18:00:00;12;74.8;48.3;57.5
2023-05-03 19:00:00;16;72.7;38.5;47.9
2023-05-03 20:00:00;7;72.6;53.8;63.8
2023-05-03 21:00:00;24;73.9;52.0;63.5
2023-05-03 22:00:00;4;71.9;29.4;33.5
2023-05-03 23:00:00;30;73.7;48.6;61.2
2023-05-04 00:00:00;7;73.0;41.8;48.8
2023-05-04 01:00:00;7;72.0;30.1;35.7
2023-05-04 02:00:00;7;71.1;31.1;36.3
2023-05-04 03:00:00;24;71.3;43.0;50.3
2023-05-04 04:00:00;4;72.5;48.0;56.3
2023-05-04 05:00:00;10;72.7;32.5;38.7
2023-05-04 06:00:00;10;71.6;33.9;40.1
2023-05-04 07:00:00;24;74.2;55.2;66.2
2023-05-04 08:00:00;19;73.8;35.0;43.2
2023-05-04 09:00:00;24;76.3;55.9;69.0
2023-05-04 10:00:00;7;74.0;31.6;37.5
2023-05-04 11:00:00;23;74.1;41.7;51.7
2023-05-04 12:00:00;6;73.1;51.7;61.5
2023-05-04 13:00:00;5;71.7;30.0;35.3
2023-05-04 14:00:00;32;73.7;48.4;61.5
2023-05-04 15:00:00;8;72.3;59.8;71.9
2023-05-04 16:00:00;3;65.9;55.7;68.0
2023-05-04 17:00:00;14;73.0;61.8;72.7
2023-05-04 18:00:00;0;66.5;56.2;68.7
2023-05-04 19:00:00;2;62.3;52.8;64.7
2023-05-04 20:00:00;16;72.6;63.3;72.7
2023-05-04 21:00:00;23;73.4;59.4;72.8
2023-05-04 22:00:00;18;71.8;43.6;52.7
2023-05-04 23:00:00;15;72.9;53.6;64.2
2023-05-05 00:00:00;4;70.1;27.3;32.8
2023-05-05 01:00:00;5;69.7;28.5;33.5
2023-05-05 02:00:00;5;68.5;29.0;34.0
2023-05-05 03:00:00;21;72.0;59.8;66.3
2023-05-05 04:00:00;4;70.5;36.2;41.7
2023-05-05 05:00:00;7;70.4;30.2;35.4
2023-05-05 06:00:00;20;72.2;56.4;63.2
2023-05-05 07:00:00;4;70.9;39.5;45.4
2023-05-05 08:00:00;5;68.7;32.3;35.8
2023-05-05 09:00:00;0;36.7;31.2;29.4
2023-05-05 10:00:00;36;55.1;44.8;54.0
2023-05-05 11:00:00;19;73.5;61.5;72.7
2023-05-05 12:00:00;1;67.8;47.1;54.1
2023-05-05 13:00:00;21;71.2;57.3;64.0
2023-05-05 14:00:00;0;68.9;59.3;71.3
2023-05-05 15:00:00;18;71.3;60.2;71.4
2023-05-05 16:00:00;0;68.0;58.5;69.9
2023-05-05 17:00:00;14;70.2;63.2;70.5
2023-05-05 18:00:00;3;69.3;59.8;70.7
2023-05-05 19:00:00;14;72.7;63.6;72.8
2023-05-05 20:00:00;10;69.0;60.2;70.4
2023-05-05 21:00:00;4;70.6;62.6;71.8
2023-05-05 22:00:00;20;71.7;62.7;72.1
2023-05-05 23:00:00;0;68.5;58.5;70.1
2023-05-06 00:00:00;0;63.6;54.8;66.1
2023-05-06 01:00:00;17;67.7;60.6;68.5
2023-05-06 02:00:00;0;70.1;62.5;72.3
2023-05-06 03:00:00;0;65.0;54.5;68.1
2023-05-06 04:00:00;1;61.1;46.2;58.9
2023-05-06 05:00:00;20;68.7;34.6;42.1
2023-05-06 06:00:00;8;72.1;65.8;71.1
2023-05-06 07:00:00;6;70.6;29.5;35.3
2023-05-06 08:00:00;12;70.4;33.4;39.6
2023-05-06 09:00:00;15;72.5;62.0;72.6
2023-05-06 10:00:00;19;69.7;55.3;64.2
2023-05-06 11:00:00;7;71.9;48.6;54.7
2023-05-06 12:00:00;6;66.2;31.1;39.9
2023-05-06 13:00:00;24;73.8;62.2;73.1
2023-05-06 14:00:00;17;71.3;60.8;71.9
2023-05-06 15:00:00;11;71.0;60.4;71.4
