Site;SS30 Marronnier 3a-3b (ID 3230);SS30 Marronnier 3a-3b (ID 3230);SS30 Marronnier 3a-3b (ID 3230);SS30 Marronnier 3a-3b (ID 3230)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-03-15 12:00:00;24;79.9;30.0;43.7
2023-03-15 13:00:00;39;79.8;34.1;47.7
2023-03-15 14:00:00;30;79.5;35.0;47.1
2023-03-15 15:00:00;21;79.3;29.0;41.5
2023-03-15 16:00:00;46;79.3;37.5;51.0
2023-03-15 17:00:00;22;79.2;32.5;44.2
2023-03-15 18:00:00;46;79.2;34.1;48.0
2023-03-15 19:00:00;54;79.4;38.3;52.5
2023-03-15 20:00:00;45;79.5;37.5;51.6
2023-03-15 21:00:00;57;79.5;39.7;54.2
2023-03-15 22:00:00;35;79.6;31.4;47.8
2023-03-15 23:00:00;30;77.9;45.0;50.8
2023-03-16 00:00:00;41;79.5;36.4;49.1
2023-03-16 01:00:00;21;79.3;29.0;41.5
2023-03-16 02:00:00;48;79.7;36.6;50.7
2023-03-16 03:00:00;23;80.0;29.1;42.4
2023-03-16 04:00:00;24;80.0;29.0;42.8
2023-03-16 05:00:00;24;80.0;29.0;42.9
2023-03-16 06:00:00;72;80.3;40.3;59.3
2023-03-16 07:00:00;40;80.2;32.0;52.3
2023-03-16 08:00:00;60;80.4;35.8;56.5
2023-03-16 09:00:00;38;80.4;35.5;52.7
2023-03-16 10:00:00;38;79.9;42.4;53.8
2023-03-16 11:00:00;15;78.6;34.7;41.1
2023-03-16 12:00:00;51;80.3;38.0;51.5
2023-03-16 13:00:00;42;80.2;36.1;50.0
2023-03-16 14:00:00;19;80.0;30.4;41.7
2023-03-16 15:00:00;16;79.6;28.8;40.4
2023-03-16 16:00:00;16;79.5;28.8;39.8
2023-03-16 17:00:00;45;79.6;34.3;47.6
2023-03-16 18:00:00;32;79.3;37.8;48.7
2023-03-16 19:00:00;22;79.4;28.9;40.9
2023-03-16 20:00:00;69;79.7;42.9;56.8
2023-03-16 21:00:00;25;79.4;30.1;44.2
2023-03-16 22:00:00;26;79.8;30.6;45.2
2023-03-16 23:00:00;36;78.1;47.8;51.9
2023-03-17 00:00:00;12;78.7;28.0;38.9
2023-03-17 01:00:00;15;79.1;28.2;39.5
2023-03-17 02:00:00;32;79.1;31.4;43.8
2023-03-17 03:00:00;31;79.7;36.4;47.8
2023-03-17 04:00:00;16;79.3;28.0;39.6
2023-03-17 05:00:00;19;79.5;28.0;40.4
2023-03-17 06:00:00;38;80.1;30.4;48.0
2023-03-17 07:00:00;53;80.1;40.5;56.5
2023-03-17 08:00:00;54;80.0;37.7;55.0
2023-03-17 09:00:00;40;80.3;33.3;49.8
2023-03-17 10:00:00;16;79.3;33.2;42.0
2023-03-17 11:00:00;15;79.5;28.0;38.6
2023-03-17 12:00:00;18;79.8;28.8;39.5
2023-03-17 13:00:00;48;79.4;37.8;50.6
2023-03-17 14:00:00;13;79.2;31.7;39.9
2023-03-17 15:00:00;11;79.0;27.0;36.4
2023-03-17 16:00:00;41;79.1;40.1;49.6
2023-03-17 17:00:00;11;78.4;26.9;35.3
2023-03-17 18:00:00;14;78.2;27.0;35.9
2023-03-17 19:00:00;51;78.7;40.7;51.9
2023-03-17 20:00:00;19;78.2;27.6;38.4
2023-03-17 21:00:00;49;78.5;40.5;51.6
2023-03-17 22:00:00;21;78.7;28.4;40.0
2023-03-17 23:00:00;2;67.7;28.9;37.6
2023-03-18 00:00:00;40;76.6;45.8;50.7
2023-03-18 01:00:00;11;77.6;27.1;36.4
2023-03-18 02:00:00;12;78.2;27.0;37.0
2023-03-18 03:00:00;13;78.3;27.0;37.4
2023-03-18 04:00:00;21;78.5;28.9;40.0
2023-03-18 05:00:00;29;78.5;39.6;49.1
2023-03-18 06:00:00;38;79.3;29.5;45.6
2023-03-18 07:00:00;31;79.1;30.0;46.2
2023-03-18 08:00:00;29;79.1;30.3;46.2
2023-03-18 09:00:00;51;79.5;40.1;53.6
2023-03-18 10:00:00;36;77.8;42.9;53.3
2023-03-18 11:00:00;8;76.9;43.9;52.9
2023-03-18 12:00:00;17;79.0;28.0;38.4
2023-03-18 13:00:00;46;79.1;40.2;50.7
2023-03-18 14:00:00;48;78.9;37.2;49.9
2023-03-18 15:00:00;13;78.4;31.6;39.1
2023-03-18 16:00:00;13;77.9;27.0;36.6
2023-03-18 17:00:00;11;77.9;27.0;35.9
2023-03-18 18:00:00;48;78.3;41.9;51.6
2023-03-18 19:00:00;14;77.6;27.2;37.4
2023-03-18 20:00:00;32;77.9;31.4;42.8
2023-03-18 21:00:00;31;78.2;36.5;47.1
2023-03-18 22:00:00;18;78.0;28.0;39.2
2023-03-18 23:00:00;1;66.4;28.0;36.7
2023-03-19 00:00:00;40;75.6;42.9;53.3
2023-03-19 01:00:00;2;71.1;42.7;43.2
2023-03-19 02:00:00;6;76.6;26.0;34.6
2023-03-19 03:00:00;8;77.0;26.0;35.1
2023-03-19 04:00:00;8;77.0;26.3;35.2
2023-03-19 05:00:00;37;77.4;44.3;51.3
2023-03-19 06:00:00;30;78.4;27.9;41.0
2023-03-19 07:00:00;23;78.5;28.4;40.9
2023-03-19 08:00:00;22;78.7;28.4;40.7
2023-03-19 09:00:00;47;78.9;42.0;53.3
2023-03-19 10:00:00;22;78.3;28.7;40.3
2023-03-19 11:00:00;43;78.4;39.6;50.0
2023-03-19 12:00:00;21;78.2;27.9;39.1
2023-03-19 13:00:00;36;78.3;35.8;47.0
2023-03-19 14:00:00;49;78.3;38.9;51.2
2023-03-19 15:00:00;14;77.9;28.0;38.4
2023-03-19 16:00:00;34;77.7;37.0;46.9
2023-03-19 17:00:00;17;77.9;27.3;37.9
2023-03-19 18:00:00;60;78.1;40.9;53.1
2023-03-19 19:00:00;18;77.6;28.1;39.0
2023-03-19 20:00:00;55;78.0;39.1;51.3
2023-03-19 21:00:00;39;77.7;34.1;47.7
2023-03-19 22:00:00;37;78.0;35.2;48.0
2023-03-19 23:00:00;4;75.3;29.7;37.8
2023-03-20 00:00:00;8;76.8;27.0;36.7
2023-03-20 01:00:00;9;77.0;27.1;36.7
2023-03-20 02:00:00;43;77.9;44.9;52.7
2023-03-20 03:00:00;10;77.4;27.8;37.3
2023-03-20 04:00:00;12;77.6;27.3;37.4
2023-03-20 05:00:00;12;77.9;27.1;37.4
2023-03-20 06:00:00;32;78.7;29.1;43.6
2023-03-20 07:00:00;49;78.9;40.6;53.6
2023-03-20 08:00:00;25;78.7;29.9;43.7
2023-03-20 09:00:00;50;78.9;40.2;52.9
2023-03-20 10:00:00;8;77.6;28.1;37.0
2023-03-20 11:00:00;45;78.6;39.2;51.2
2023-03-20 12:00:00;14;78.2;28.0;38.6
2023-03-20 13:00:00;14;78.1;27.4;37.8
2023-03-20 14:00:00;46;77.8;41.7;51.4
2023-03-20 15:00:00;12;77.3;26.8;36.1
2023-03-20 16:00:00;38;77.7;33.9;45.4
2023-03-20 17:00:00;15;77.3;32.3;40.5
2023-03-20 18:00:00;11;77.2;27.0;36.1
2023-03-20 19:00:00;45;77.4;35.2;47.2
2023-03-20 20:00:00;22;77.2;33.0;44.0
2023-03-20 21:00:00;46;77.6;37.2;50.1
2023-03-20 22:00:00;30;77.8;30.7;44.2
2023-03-20 23:00:00;21;73.7;56.5;62.5
2023-03-21 00:00:00;10;75.7;27.4;38.0
2023-03-21 01:00:00;12;77.4;27.3;38.0
2023-03-21 02:00:00;13;77.9;27.3;38.3
2023-03-21 03:00:00;44;77.8;41.0;52.1
2023-03-21 04:00:00;14;78.2;28.1;38.9
2023-03-21 05:00:00;15;78.1;28.0;39.1
2023-03-21 06:00:00;35;79.0;29.7;46.5
2023-03-21 07:00:00;44;79.1;33.1;50.4
2023-03-21 08:00:00;43;79.1;38.0;52.6
2023-03-21 09:00:00;40;79.0;31.5;47.2
2023-03-21 10:00:00;17;73.2;38.0;42.9
2023-03-21 11:00:00;14;75.7;27.3;37.1
2023-03-21 12:00:00;17;79.0;28.0;38.9
2023-03-21 13:00:00;47;78.8;40.9;52.1
2023-03-21 14:00:00;13;78.5;27.0;37.4
2023-03-21 15:00:00;43;78.5;39.5;50.2
2023-03-21 16:00:00;10;77.5;27.0;36.2
2023-03-21 17:00:00;10;77.7;27.0;35.8
2023-03-21 18:00:00;49;78.1;40.7;51.0
2023-03-21 19:00:00;13;77.6;27.1;37.2
2023-03-21 20:00:00;53;77.8;40.4;52.3
2023-03-21 21:00:00;17;77.6;28.0;39.1
2023-03-21 22:00:00;50;78.3;41.2;52.8
2023-03-21 23:00:00;1;69.4;28.1;35.8
2023-03-22 00:00:00;3;73.5;27.6;34.4
2023-03-22 01:00:00;7;76.6;26.0;34.8
2023-03-22 02:00:00;40;77.5;36.3;47.9
2023-03-22 03:00:00;12;77.5;31.8;39.2
2023-03-22 04:00:00;12;77.7;27.0;36.7
2023-03-22 05:00:00;15;78.0;27.0;37.4
2023-03-22 06:00:00;35;78.7;29.1;44.4
2023-03-22 07:00:00;55;79.1;40.1;54.7
2023-03-22 08:00:00;28;78.9;29.9;45.4
2023-03-22 09:00:00;49;79.1;34.7;50.1
2023-03-22 10:00:00;9;68.1;41.9;43.0
2023-03-22 11:00:00;9;65.9;29.1;36.5
2023-03-22 12:00:00;53;79.2;38.9;50.7
2023-03-22 13:00:00;11;78.2;27.2;36.7
2023-03-22 14:00:00;10;78.0;27.0;35.9
2023-03-22 15:00:00;9;77.4;26.2;34.8
2023-03-22 16:00:00;39;78.1;41.4;49.1
2023-03-22 17:00:00;7;76.1;26.0;34.0
2023-03-22 18:00:00;38;77.5;35.6;45.8
2023-03-22 19:00:00;13;77.4;31.8;39.5
2023-03-22 20:00:00;41;77.4;33.5;44.6
2023-03-22 21:00:00;25;77.4;34.8;43.9
2023-03-22 22:00:00;17;77.3;27.5;38.0
2023-03-22 23:00:00;32;76.4;53.8;62.7
2023-03-23 00:00:00;0;68.9;50.0;63.0
2023-03-23 01:00:00;1;58.6;31.5;35.0
2023-03-23 02:00:00;4;73.5;26.0;33.5
2023-03-23 03:00:00;21;75.3;31.4;41.2
2023-03-23 04:00:00;10;70.3;55.1;53.7
2023-03-23 05:00:00;5;73.9;25.4;33.5
2023-03-23 06:00:00;28;77.9;26.8;39.0
2023-03-23 07:00:00;33;77.9;31.2;43.5
2023-03-23 08:00:00;27;78.2;37.3;46.9
2023-03-23 09:00:00;14;77.8;27.6;37.4
2023-03-23 10:00:00;43;77.7;41.4;50.6
2023-03-23 11:00:00;5;76.1;26.7;34.4
2023-03-23 12:00:00;35;76.5;33.2;43.0
2023-03-23 13:00:00;5;68.0;47.6;41.7
2023-03-23 14:00:00;44;74.6;40.0;49.7
2023-03-23 15:00:00;7;76.2;28.6;33.7
2023-03-23 16:00:00;12;75.9;26.0;34.6
2023-03-23 17:00:00;10;76.0;26.0;34.7
2023-03-23 18:00:00;46;76.6;41.5;50.7
2023-03-23 19:00:00;11;75.8;26.3;35.4
2023-03-23 20:00:00;44;76.3;39.2;48.3
2023-03-23 21:00:00;14;76.0;26.9;36.4
2023-03-23 22:00:00;42;76.6;39.9;49.4
2023-03-23 23:00:00;0;61.5;27.2;39.9
2023-03-24 00:00:00;1;59.2;26.0;34.6
2023-03-24 01:00:00;1;68.4;25.6;32.3
2023-03-24 02:00:00;36;75.2;56.0;65.5
2023-03-24 03:00:00;0;60.1;43.6;43.6
2023-03-24 04:00:00;5;68.6;25.8;33.4
2023-03-24 05:00:00;7;75.5;25.1;33.3
2023-03-24 06:00:00;43;77.0;35.5;47.6
2023-03-24 07:00:00;22;76.1;31.6;41.5
2023-03-24 08:00:00;20;77.0;28.0;39.5
2023-03-24 09:00:00;22;77.2;28.4;39.7
2023-03-24 10:00:00;45;77.0;42.5;52.3
2023-03-24 11:00:00;14;76.9;27.6;37.5
2023-03-24 12:00:00;49;77.2;38.2;49.5
2023-03-24 13:00:00;10;76.3;30.9;37.7
2023-03-24 14:00:00;13;76.6;27.0;36.4
2023-03-24 15:00:00;50;76.9;38.0;49.5
2023-03-24 16:00:00;16;77.0;31.7;40.9
2023-03-24 17:00:00;19;76.9;28.0;39.1
2023-03-24 18:00:00;21;77.0;28.2;40.0
2023-03-24 19:00:00;55;77.0;41.5;53.6
2023-03-24 20:00:00;19;77.1;29.2;41.1
2023-03-24 21:00:00;53;77.5;39.4;51.8
2023-03-24 22:00:00;21;77.2;29.5;42.2
2023-03-24 23:00:00;2;72.7;30.1;37.7
2023-03-25 00:00:00;7;76.0;27.5;36.3
2023-03-25 01:00:00;42;77.2;42.4;51.5
2023-03-25 02:00:00;9;76.7;28.4;37.2
2023-03-25 03:00:00;12;77.1;27.6;37.4
2023-03-25 04:00:00;10;77.4;27.3;36.9
2023-03-25 05:00:00;12;77.5;27.0;37.1
2023-03-25 06:00:00;54;78.3;39.3;52.7
2023-03-25 07:00:00;25;78.4;29.0;42.2
2023-03-25 08:00:00;23;78.2;29.0;42.1
2023-03-25 09:00:00;47;78.7;33.3;47.6
2023-03-25 10:00:00;37;78.7;37.6;48.5
2023-03-25 11:00:00;53;78.7;40.9;52.7
2023-03-25 12:00:00;16;78.2;28.3;39.2
2023-03-25 13:00:00;14;78.0;28.0;38.4
2023-03-25 14:00:00;37;77.7;39.9;48.2
2023-03-25 15:00:00;13;78.0;27.0;36.6
2023-03-25 16:00:00;36;78.2;32.6;43.9
2023-03-25 17:00:00;27;77.6;37.1;46.7
2023-03-25 18:00:00;16;77.7;28.0;38.2
2023-03-25 19:00:00;47;78.2;38.7;50.2
2023-03-25 20:00:00;20;78.0;28.6;40.4
2023-03-25 21:00:00;22;77.9;29.0;41.5
2023-03-25 22:00:00;52;78.3;39.4;52.3
2023-03-25 23:00:00;4;75.2;30.0;38.3
2023-03-26 00:00:00;9;77.0;27.4;36.9
2023-03-26 01:00:00;10;77.4;27.1;36.9
2023-03-26 02:00:00;41;78.1;47.1;52.4
2023-03-26 03:00:00;0;76.0;32.0;33.2
2023-03-26 04:00:00;7;77.3;27.6;35.7
2023-03-26 05:00:00;9;77.6;27.0;36.0
2023-03-26 06:00:00;30;78.5;28.3;41.6
2023-03-26 07:00:00;36;78.7;36.2;48.6
2023-03-26 08:00:00;28;78.6;32.7;45.6
2023-03-26 09:00:00;24;78.8;29.2;43.1
2023-03-26 10:00:00;47;78.8;34.5;49.2
2023-03-26 11:00:00;37;79.8;35.4;48.7
2023-03-26 12:00:00;57;79.1;38.6;53.0
2023-03-26 13:00:00;22;79.0;29.1;42.3
2023-03-26 14:00:00;25;79.0;29.0;42.7
2023-03-26 15:00:00;56;79.3;43.6;55.4
2023-03-26 16:00:00;27;78.6;28.8;43.0
2023-03-26 17:00:00;21;78.9;29.2;42.3
2023-03-26 18:00:00;54;78.5;39.7;53.0
2023-03-26 19:00:00;21;79.4;29.0;41.4
2023-03-26 20:00:00;49;79.1;37.9;50.8
2023-03-26 21:00:00;19;78.9;29.0;42.3
2023-03-26 22:00:00;53;79.1;39.0;53.1
2023-03-26 23:00:00;4;76.8;30.0;38.7
2023-03-27 00:00:00;12;78.2;28.0;38.3
2023-03-27 01:00:00;12;78.2;28.0;38.2
2023-03-27 02:00:00;46;79.0;39.9;51.3
2023-03-27 03:00:00;13;78.6;28.1;38.5
2023-03-27 04:00:00;14;78.9;28.0;38.5
2023-03-27 05:00:00;14;78.9;28.0;38.3
2023-03-27 06:00:00;38;79.4;30.3;46.2
2023-03-27 07:00:00;42;79.5;39.1;53.0
2023-03-27 08:00:00;28;79.3;29.6;45.3
2023-03-27 09:00:00;65;79.8;42.2;57.6
2023-03-27 10:00:00;24;79.1;30.0;45.2
2023-03-27 11:00:00;61;79.6;40.1;55.4
2023-03-27 12:00:00;24;79.1;29.9;44.9
2023-03-27 13:00:00;42;79.4;37.3;50.6
2023-03-27 14:00:00;45;79.4;38.6;52.2
2023-03-27 15:00:00;27;78.9;30.8;46.2
2023-03-27 16:00:00;24;79.5;30.8;46.0
2023-03-27 17:00:00;22;79.4;30.6;45.7
2023-03-27 18:00:00;58;79.4;40.9;55.1
2023-03-27 19:00:00;47;79.3;37.6;52.2
2023-03-27 20:00:00;24;78.7;30.5;45.9
2023-03-27 21:00:00;44;79.8;36.8;52.6
2023-03-27 22:00:00;57;79.1;37.7;54.8
2023-03-27 23:00:00;13;78.2;35.7;42.7
2023-03-28 00:00:00;13;79.3;27.0;39.5
2023-03-28 01:00:00;14;79.1;27.0;40.1
2023-03-28 02:00:00;17;79.2;27.5;40.5
2023-03-28 03:00:00;49;79.7;36.8;52.6
2023-03-28 04:00:00;23;79.2;29.6;43.5
2023-03-28 05:00:00;24;80.0;28.3;43.2
2023-03-28 06:00:00;46;79.8;30.8;52.7
2023-03-28 07:00:00;44;79.8;31.8;53.7
2023-03-28 08:00:00;59;80.0;40.9;59.6
2023-03-28 09:00:00;73;80.7;42.3;61.6
2023-03-28 10:00:00;30;80.2;31.2;50.9
2023-03-28 11:00:00;32;79.7;48.9;62.0
2023-03-28 12:00:00;13;76.0;37.7;48.7
2023-03-28 13:00:00;40;80.2;32.6;47.5
2023-03-28 14:00:00;29;80.1;33.7;46.3
2023-03-28 15:00:00;18;80.0;28.0;40.1
2023-03-28 16:00:00;20;80.0;28.0;40.7
2023-03-28 17:00:00;51;80.0;37.9;52.1
2023-03-28 18:00:00;18;79.7;30.3;42.0
2023-03-28 19:00:00;30;79.4;31.2;44.3
2023-03-28 20:00:00;39;79.8;37.5;50.3
2023-03-28 21:00:00;35;79.5;31.9;46.9
2023-03-28 22:00:00;34;79.4;36.0;49.2
2023-03-28 23:00:00;2;74.2;29.7;38.2
2023-03-29 00:00:00;5;77.2;27.6;36.4
2023-03-29 01:00:00;46;78.7;40.2;51.7
2023-03-29 02:00:00;4;75.5;37.1;36.8
2023-03-29 03:00:00;8;78.3;27.0;36.0
2023-03-29 04:00:00;8;78.2;27.0;35.9
2023-03-29 05:00:00;8;78.2;26.9;35.6
2023-03-29 06:00:00;48;79.5;39.7;52.1
2023-03-29 07:00:00;23;79.5;29.0;41.8
2023-03-29 08:00:00;50;79.6;34.8;49.5
2023-03-29 09:00:00;28;79.6;33.4;45.2
2023-03-29 10:00:00;47;79.4;38.3;50.6
2023-03-29 11:00:00;14;79.0;28.2;39.2
2023-03-29 12:00:00;42;79.4;39.2;49.5
2023-03-29 13:00:00;11;78.7;27.2;37.2
2023-03-29 14:00:00;17;78.8;27.4;38.2
2023-03-29 15:00:00;44;79.0;41.1;51.1
2023-03-29 16:00:00;9;78.0;27.1;35.9
2023-03-29 17:00:00;9;78.0;26.4;35.0
2023-03-29 18:00:00;8;77.1;26.0;34.5
2023-03-29 19:00:00;48;78.1;43.5;51.6
2023-03-29 20:00:00;12;77.3;26.4;35.5
2023-03-29 21:00:00;39;78.1;40.0;49.2
2023-03-29 22:00:00;13;77.2;27.0;36.9
2023-03-29 23:00:00;0;62.4;26.5;36.1
2023-03-30 00:00:00;2;63.4;25.4;33.6
2023-03-30 01:00:00;32;75.7;50.6;60.0
2023-03-30 02:00:00;0;67.4;49.4;60.2
2023-03-30 03:00:00;1;59.2;31.1;33.9
2023-03-30 04:00:00;6;74.8;25.0;32.8
2023-03-30 05:00:00;12;74.9;27.1;35.2
2023-03-30 06:00:00;35;77.5;39.1;49.2
2023-03-30 07:00:00;18;77.7;27.0;37.3
2023-03-30 08:00:00;17;77.9;27.0;37.8
2023-03-30 09:00:00;51;77.6;42.5;52.7
2023-03-30 10:00:00;42;78.1;37.8;48.7
2023-03-30 11:00:00;10;77.5;27.8;36.6
2023-03-30 12:00:00;17;77.8;27.1;37.8
2023-03-30 13:00:00;48;77.7;39.9;51.6
2023-03-30 14:00:00;13;77.2;27.0;37.1
2023-03-30 15:00:00;15;77.4;27.0;37.3
2023-03-30 16:00:00;15;77.6;27.3;37.6
2023-03-30 17:00:00;42;77.2;44.6;50.7
2023-03-30 18:00:00;11;76.9;26.5;35.6
2023-03-30 19:00:00;45;77.3;36.6;47.7
2023-03-30 20:00:00;12;76.6;31.3;39.0
2023-03-30 21:00:00;43;77.3;33.8;45.6
2023-03-30 22:00:00;24;77.1;35.3;44.0
2023-03-30 23:00:00;1;65.1;27.3;35.9
2023-03-31 00:00:00;2;69.9;26.7;33.4
2023-03-31 01:00:00;11;74.9;26.9;34.4
2023-03-31 02:00:00;27;73.2;56.0;55.5
2023-03-31 03:00:00;6;75.5;26.1;34.1
2023-03-31 04:00:00;7;76.2;26.0;34.3
2023-03-31 05:00:00;9;76.4;26.0;34.9
2023-03-31 06:00:00;49;78.0;39.0;50.2
2023-03-31 07:00:00;15;77.6;27.3;37.6
2023-03-31 08:00:00;18;77.6;27.3;38.0
2023-03-31 09:00:00;50;77.8;42.0;52.6
2023-03-31 10:00:00;46;77.9;37.3;48.4
2023-03-31 11:00:00;14;77.4;27.8;38.1
2023-03-31 12:00:00;16;77.6;27.0;37.4
2023-03-31 13:00:00;8;76.8;26.8;34.7
2023-03-31 14:00:00;38;73.6;56.3;59.2
2023-03-31 15:00:00;17;75.5;27.2;35.9
2023-03-31 16:00:00;14;77.1;27.6;36.9
2023-03-31 17:00:00;22;77.2;26.9;38.6
2023-03-31 18:00:00;58;77.5;41.5;54.0
2023-03-31 19:00:00;23;77.3;29.0;41.5
2023-03-31 20:00:00;22;77.5;28.7;41.5
2023-03-31 21:00:00;61;77.8;42.3;55.3
2023-03-31 22:00:00;23;77.8;29.9;43.5
2023-03-31 23:00:00;1;68.5;29.5;38.5
2023-04-01 00:00:00;6;75.8;27.4;36.2
2023-04-01 01:00:00;37;75.1;51.7;52.9
2023-04-01 02:00:00;8;75.8;27.8;36.2
2023-04-01 03:00:00;8;77.0;27.0;35.9
2023-04-01 04:00:00;9;77.2;27.0;36.2
2023-04-01 05:00:00;23;77.8;32.2;42.3
2023-04-01 06:00:00;40;78.6;37.0;50.6
2023-04-01 07:00:00;26;78.5;29.5;43.4
2023-04-01 08:00:00;26;78.6;29.8;43.5
2023-04-01 09:00:00;36;78.9;31.5;45.5
2023-04-01 10:00:00;44;79.0;39.1;51.7
2023-04-01 11:00:00;17;78.7;29.2;41.0
2023-04-01 12:00:00;48;78.7;41.9;53.0
2023-04-01 13:00:00;14;78.2;28.0;38.6
2023-04-01 14:00:00;48;78.4;39.8;51.9
2023-04-01 15:00:00;12;78.0;28.3;38.2
2023-04-01 16:00:00;10;77.8;27.1;36.4
2023-04-01 17:00:00;12;77.6;27.0;36.5
2023-04-01 18:00:00;52;78.1;43.4;54.0
2023-04-01 19:00:00;16;77.5;27.6;38.3
2023-04-01 20:00:00;50;78.2;40.3;51.5
2023-04-01 21:00:00;17;77.6;28.1;39.9
2023-04-01 22:00:00;22;78.0;28.8;40.7
2023-04-01 23:00:00;40;73.2;40.2;50.1
2023-04-02 00:00:00;5;73.7;43.2;43.0
2023-04-02 01:00:00;11;77.3;27.0;36.5
2023-04-02 02:00:00;10;77.3;27.0;36.5
2023-04-02 03:00:00;11;77.5;27.0;36.8
2023-04-02 04:00:00;38;78.0;41.8;50.1
2023-04-02 05:00:00;11;77.5;27.0;36.7
2023-04-02 06:00:00;35;78.6;29.0;43.7
2023-04-02 07:00:00;29;78.9;30.0;44.6
2023-04-02 08:00:00;33;78.5;31.6;46.0
2023-04-02 09:00:00;41;79.0;38.8;51.8
2023-04-02 10:00:00;39;79.1;31.8;46.1
2023-04-02 11:00:00;38;79.1;38.3;49.0
2023-04-02 12:00:00;22;78.7;28.8;40.1
2023-04-02 13:00:00;40;78.4;40.3;50.4
2023-04-02 14:00:00;39;78.5;33.2;45.3
2023-04-02 15:00:00;27;78.3;36.9;46.7
2023-04-02 16:00:00;16;78.0;28.0;38.6
2023-04-02 17:00:00;16;77.9;28.0;38.8
2023-04-02 18:00:00;49;78.1;37.0;50.3
2023-04-02 19:00:00;23;77.6;35.4;44.9
2023-04-02 20:00:00;49;77.8;40.2;52.3
2023-04-02 21:00:00;22;77.9;28.8;42.0
2023-04-02 22:00:00;19;77.9;29.0;41.5
2023-04-02 23:00:00;35;77.2;58.3;70.1
2023-04-03 00:00:00;3;71.8;37.8;44.4
2023-04-03 01:00:00;9;77.0;27.0;36.7
2023-04-03 02:00:00;10;77.5;27.0;36.9
2023-04-03 03:00:00;35;78.2;41.4;50.2
2023-04-03 04:00:00;13;77.8;27.0;37.9
2023-04-03 05:00:00;14;78.0;27.6;38.6
2023-04-03 06:00:00;34;79.0;29.9;45.8
2023-04-03 07:00:00;43;79.0;35.4;51.1
2023-04-03 08:00:00;36;79.0;37.1;52.3
2023-04-03 09:00:00;44;79.1;35.4;51.5
2023-04-03 10:00:00;24;79.0;33.3;45.8
2023-04-03 11:00:00;20;78.9;29.0;41.8
2023-04-03 12:00:00;48;79.3;40.0;52.2
2023-04-03 13:00:00;14;78.9;29.0;40.4
2023-04-03 14:00:00;51;79.2;41.9;54.2
2023-04-03 15:00:00;18;78.8;28.3;40.6
2023-04-03 16:00:00;17;79.0;28.0;40.3
2023-04-03 17:00:00;19;79.0;28.6;41.4
2023-04-03 18:00:00;53;78.9;40.7;52.9
2023-04-03 19:00:00;49;79.1;36.9;50.4
2023-04-03 20:00:00;49;79.3;37.9;51.9
2023-04-03 21:00:00;28;79.0;30.2;46.1
2023-04-03 22:00:00;45;79.0;33.2;50.1
2023-04-03 23:00:00;21;76.9;45.4;48.1
2023-04-04 00:00:00;14;78.9;28.2;40.2
2023-04-04 01:00:00;17;79.0;28.3;40.8
2023-04-04 02:00:00;18;79.0;28.7;41.1
2023-04-04 03:00:00;39;79.1;38.9;51.7
2023-04-04 04:00:00;19;79.0;29.2;41.8
2023-04-04 05:00:00;20;79.3;29.0;42.4
2023-04-04 06:00:00;42;79.9;31.7;51.7
2023-04-04 07:00:00;37;80.0;32.7;52.5
2023-04-04 08:00:00;57;80.1;41.8;59.5
2023-04-04 09:00:00;36;80.2;33.7;52.7
2023-04-04 10:00:00;54;80.2;39.9;56.1
2023-04-04 11:00:00;5;78.5;30.2;38.7
2023-04-04 12:00:00;42;79.9;41.0;51.5
2023-04-04 13:00:00;22;80.0;30.0;43.2
2023-04-04 14:00:00;47;80.0;39.8;52.5
2023-04-04 15:00:00;13;79.4;28.0;40.1
2023-04-04 16:00:00;16;79.3;28.0;39.9
2023-04-04 17:00:00;50;79.6;39.9;53.0
2023-04-04 18:00:00;15;79.4;29.5;40.3
2023-04-04 19:00:00;21;79.3;28.9;41.8
2023-04-04 20:00:00;55;79.6;38.7;53.1
2023-04-04 21:00:00;25;79.5;30.0;45.0
2023-04-04 22:00:00;59;79.7;41.3;56.1
2023-04-04 23:00:00;8;78.4;29.4;39.3
2023-04-05 00:00:00;15;79.0;28.1;40.0
2023-04-05 01:00:00;18;79.1;28.7;41.0
2023-04-05 02:00:00;53;79.7;40.0;52.9
2023-04-05 03:00:00;17;79.5;29.0;41.5
2023-04-05 04:00:00;19;79.8;29.0;41.9
2023-04-05 05:00:00;22;80.0;29.0;42.6
2023-04-05 06:00:00;54;80.2;36.1;55.4
2023-04-05 07:00:00;46;80.2;37.9;56.3
2023-04-05 08:00:00;38;80.1;33.3;53.7
2023-04-05 09:00:00;61;80.5;40.7;58.5
2023-04-05 10:00:00;34;80.4;33.3;50.6
2023-04-05 11:00:00;29;78.7;57.9;74.7
2023-04-05 12:00:00;26;76.8;35.6;45.3
2023-04-05 13:00:00;35;80.1;35.1;48.1
2023-04-05 14:00:00;43;80.1;36.9;50.1
2023-04-05 15:00:00;18;80.0;29.3;41.6
2023-04-05 16:00:00;14;79.5;28.6;39.9
2023-04-05 17:00:00;23;79.3;29.4;41.1
2023-04-05 18:00:00;37;79.4;40.6;50.5
