Site;SS47 Rue des Moulins 11 (ID 3247);SS47 Rue des Moulins 11 (ID 3247);SS47 Rue des Moulins 11 (ID 3247);SS47 Rue des Moulins 11 (ID 3247)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-06-12 23:00:00;0;27.0;24.0;27.5
2023-06-13 00:00:00;0;26.3;23.6;27.2
2023-06-13 01:00:00;0;26.0;23.0;26.8
2023-06-13 02:00:00;0;26.0;23.0;26.4
2023-06-13 03:00:00;0;25.1;23.0;26.1
2023-06-13 04:00:00;0;25.0;23.0;25.7
2023-06-13 05:00:00;0;25.0;23.0;25.4
2023-06-13 06:00:00;0;24.6;23.0;25.1
2023-06-13 07:00:00;0;24.0;22.5;24.9
2023-06-13 08:00:00;0;24.0;22.0;24.5
2023-06-13 09:00:00;0;24.0;22.0;24.3
2023-06-13 10:00:00;0;24.0;22.0;24.1
2023-06-13 11:00:00;0;23.7;22.0;23.9
2023-06-13 12:00:00;0;23.0;22.0;23.7
2023-06-13 13:00:00;0;23.0;22.0;23.6
2023-06-13 14:00:00;0;23.0;22.0;23.4
2023-06-13 15:00:00;0;23.0;22.0;23.3
2023-06-13 16:00:00;0;23.0;22.0;23.2
2023-06-13 17:00:00;0;23.0;22.0;23.1
2023-06-13 18:00:00;0;23.0;22.0;22.9
2023-06-13 19:00:00;0;23.0;22.0;22.8
2023-06-13 20:00:00;0;23.0;22.0;22.7
2023-06-13 21:00:00;0;23.0;22.0;22.6
2023-06-13 22:00:00;0;23.0;22.0;22.5
2023-06-13 23:00:00;0;22.8;22.0;22.4
2023-06-14 00:00:00;0;22.1;22.0;22.4
2023-06-14 01:00:00;0;22.0;22.0;22.3
2023-06-14 02:00:00;0;22.0;22.0;22.3
2023-06-14 03:00:00;0;22.0;22.0;22.2
2023-06-14 04:00:00;0;22.0;22.0;22.1
2023-06-14 05:00:00;0;22.0;22.0;22.0
2023-06-14 06:00:00;0;22.0;21.3;21.9
2023-06-14 07:00:00;0;22.0;21.0;21.9
2023-06-14 08:00:00;0;22.0;21.0;21.8
2023-06-14 09:00:00;0;22.0;21.0;21.8
2023-06-14 10:00:00;0;22.0;21.0;21.7
2023-06-14 11:00:00;0;22.0;21.0;21.7
2023-06-14 12:00:00;0;22.0;21.0;21.6
2023-06-14 13:00:00;0;22.0;21.0;21.6
2023-06-14 14:00:00;0;22.0;21.0;21.6
2023-06-14 15:00:00;0;22.0;21.4;21.5
2023-06-14 16:00:00;0;22.0;21.9;21.5
2023-06-14 17:00:00;0;22.0;22.0;21.5
2023-06-14 18:00:00;0;22.0;22.0;21.5
2023-06-14 19:00:00;0;22.0;22.0;21.5
2023-06-14 20:00:00;0;22.0;22.0;21.5
2023-06-14 21:00:00;0;22.0;22.0;21.5
2023-06-14 22:00:00;0;22.0;22.0;21.5
2023-06-14 23:00:00;0;22.0;22.0;21.5
2023-06-15 00:00:00;0;22.0;22.0;21.5
2023-06-15 01:00:00;0;22.0;22.0;21.4
2023-06-15 02:00:00;0;22.0;21.8;21.4
2023-06-15 03:00:00;0;22.0;21.3;21.4
2023-06-15 04:00:00;0;22.0;21.1;21.4
2023-06-15 05:00:00;0;22.0;21.0;21.3
2023-06-15 06:00:00;0;22.0;21.0;21.3
2023-06-15 07:00:00;0;22.0;21.0;21.3
2023-06-15 08:00:00;0;22.0;21.0;21.3
2023-06-15 09:00:00;0;22.0;21.0;21.3
2023-06-15 10:00:00;0;22.0;21.0;21.2
2023-06-15 11:00:00;0;22.0;21.0;21.3
2023-06-15 12:00:00;0;22.0;21.0;21.2
2023-06-15 13:00:00;0;22.0;21.0;21.3
2023-06-15 14:00:00;0;22.0;21.0;21.3
2023-06-15 15:00:00;0;22.0;21.0;21.3
2023-06-15 16:00:00;0;22.0;21.0;21.3
2023-06-15 17:00:00;0;22.0;21.0;21.3
2023-06-15 18:00:00;0;22.0;21.0;21.3
2023-06-15 19:00:00;0;22.0;21.0;21.3
2023-06-15 20:00:00;0;22.0;21.0;21.3
2023-06-15 21:00:00;0;22.0;21.0;21.3
2023-06-15 22:00:00;0;22.0;21.0;21.3
2023-06-15 23:00:00;0;22.0;21.0;21.3
2023-06-16 00:00:00;0;22.0;21.0;21.3
2023-06-16 01:00:00;0;22.0;21.0;21.3
2023-06-16 02:00:00;0;22.0;21.0;21.2
2023-06-16 03:00:00;0;22.0;21.0;21.1
2023-06-16 04:00:00;0;22.0;21.0;21.1
2023-06-16 05:00:00;0;22.0;21.0;21.0
2023-06-16 06:00:00;0;22.0;21.0;21.0
2023-06-16 07:00:00;0;22.0;21.1;21.0
2023-06-16 08:00:00;16;76.2;56.7;67.5
2023-06-16 09:00:00;0;64.6;51.8;60.7
2023-06-16 10:00:00;0;56.3;41.8;57.7
2023-06-16 11:00:00;0;53.1;36.7;54.7
2023-06-16 12:00:00;0;50.0;33.7;51.8
2023-06-16 13:00:00;0;47.3;31.6;48.9
2023-06-16 14:00:00;0;44.8;30.3;46.2
2023-06-16 15:00:00;0;42.4;29.1;43.9
2023-06-16 16:00:00;0;40.4;28.3;41.8
2023-06-16 17:00:00;0;38.4;27.6;39.9
2023-06-16 18:00:00;0;36.7;27.0;38.2
2023-06-16 19:00:00;0;35.4;26.4;36.7
2023-06-16 20:00:00;0;34.0;26.0;35.4
2023-06-16 21:00:00;0;32.7;25.6;34.2
2023-06-16 22:00:00;0;31.8;25.0;33.1
2023-06-16 23:00:00;0;30.9;25.0;32.2
2023-06-17 00:00:00;0;30.0;24.6;31.2
2023-06-17 01:00:00;0;29.0;24.0;30.3
2023-06-17 02:00:00;0;28.5;24.0;29.6
2023-06-17 03:00:00;0;28.0;24.0;28.9
2023-06-17 04:00:00;0;27.1;23.5;28.3
2023-06-17 05:00:00;0;27.0;23.0;27.7
2023-06-17 06:00:00;0;26.0;23.0;27.3
2023-06-17 07:00:00;0;26.0;23.0;26.7
2023-06-17 08:00:00;0;25.5;23.0;26.3
2023-06-17 09:00:00;0;25.0;23.0;26.0
2023-06-17 10:00:00;0;25.0;23.0;25.6
2023-06-17 11:00:00;0;24.8;22.8;25.3
2023-06-17 12:00:00;0;24.0;22.2;25.0
2023-06-17 13:00:00;0;24.0;22.0;24.7
2023-06-17 14:00:00;0;24.0;22.0;24.4
2023-06-17 15:00:00;0;24.0;22.0;24.2
2023-06-17 16:00:00;0;24.0;22.0;24.0
2023-06-17 17:00:00;0;23.5;22.0;23.8
2023-06-17 18:00:00;0;23.0;22.0;23.6
2023-06-17 19:00:00;0;23.0;22.0;23.5
2023-06-17 20:00:00;0;23.0;22.0;23.3
2023-06-17 21:00:00;0;23.0;22.0;23.3
2023-06-17 22:00:00;0;23.0;22.0;23.2
2023-06-17 23:00:00;0;23.0;22.0;23.1
2023-06-18 00:00:00;0;23.0;22.0;22.9
2023-06-18 01:00:00;0;23.0;22.0;22.8
2023-06-18 02:00:00;0;23.0;22.0;22.7
2023-06-18 03:00:00;0;23.0;22.0;22.6
2023-06-18 04:00:00;0;22.8;22.0;22.5
2023-06-18 05:00:00;0;22.1;22.0;22.4
2023-06-18 06:00:00;0;22.0;22.0;22.3
2023-06-18 07:00:00;0;22.0;22.0;22.3
2023-06-18 08:00:00;0;22.0;22.0;22.2
2023-06-18 09:00:00;0;22.0;22.0;22.2
2023-06-18 10:00:00;0;22.0;22.0;22.1
2023-06-18 11:00:00;0;22.0;22.0;22.1
2023-06-18 12:00:00;10;45.8;36.5;42.2
2023-06-18 13:00:00;5;72.6;57.9;64.9
2023-06-18 14:00:00;0;59.4;46.4;59.4
2023-06-18 15:00:00;0;54.8;39.6;56.5
2023-06-18 16:00:00;0;51.8;35.8;53.5
2023-06-18 17:00:00;0;49.0;33.3;50.6
2023-06-18 18:00:00;0;46.3;31.5;47.9
2023-06-18 19:00:00;0;44.0;30.3;45.4
2023-06-18 20:00:00;0;41.8;29.1;43.2
2023-06-18 21:00:00;0;39.8;28.3;41.2
2023-06-18 22:00:00;0;38.0;27.7;39.4
2023-06-18 23:00:00;0;36.5;27.0;37.8
2023-06-19 00:00:00;0;35.1;26.5;36.4
2023-06-19 01:00:00;1;34.2;26.5;35.3
2023-06-19 02:00:00;16;76.1;67.1;74.3
2023-06-19 03:00:00;1;69.6;59.1;67.6
2023-06-19 04:00:00;0;61.8;46.9;63.6
2023-06-19 05:00:00;0;58.2;40.6;60.2
2023-06-19 06:00:00;0;54.8;36.7;56.7
2023-06-19 07:00:00;0;51.5;34.2;53.4
2023-06-19 08:00:00;0;48.5;32.4;50.3
2023-06-19 09:00:00;0;45.8;31.1;47.5
2023-06-19 10:00:00;0;43.3;30.0;45.0
2023-06-19 11:00:00;0;40.0;29.0;37.4
2023-06-19 12:00:00;0;36.4;29.0;34.5
2023-06-19 13:00:00;0;34.3;28.9;33.0
2023-06-19 14:00:00;0;32.7;28.0;31.8
2023-06-19 15:00:00;0;31.6;27.5;30.9
2023-06-19 16:00:00;0;30.6;27.0;31.5
2023-06-19 17:00:00;0;30.0;26.1;31.0
2023-06-19 18:00:00;0;29.3;26.0;30.3
2023-06-19 19:00:00;0;29.0;25.0;29.7
2023-06-19 20:00:00;0;28.3;25.0;29.2
2023-06-19 21:00:00;0;28.0;25.0;28.6
2023-06-19 22:00:00;0;27.6;24.5;28.2
2023-06-19 23:00:00;0;27.0;24.0;27.8
2023-06-20 00:00:00;0;27.0;24.0;27.4
2023-06-20 01:00:00;0;26.4;24.0;27.1
2023-06-20 02:00:00;0;26.0;24.0;26.7
2023-06-20 03:00:00;0;26.0;24.0;26.3
2023-06-20 04:00:00;0;25.6;23.5;26.1
2023-06-20 05:00:00;0;25.0;23.0;25.7
2023-06-20 06:00:00;0;25.0;23.0;25.2
2023-06-20 07:00:00;0;25.0;23.0;25.1
2023-06-20 08:00:00;0;25.0;23.0;24.9
2023-06-20 09:00:00;0;24.1;23.0;24.7
2023-06-20 10:00:00;0;24.0;23.0;24.5
2023-06-20 11:00:00;0;24.0;23.0;24.3
2023-06-20 12:00:00;0;24.0;23.0;24.2
2023-06-20 13:00:00;0;24.0;23.0;24.1
2023-06-20 14:00:00;0;24.0;23.0;24.0
2023-06-20 15:00:00;0;24.0;23.0;23.9
2023-06-20 16:00:00;0;24.0;23.0;23.7
2023-06-20 17:00:00;0;23.9;23.0;23.6
2023-06-20 18:00:00;0;23.4;23.0;23.5
2023-06-20 19:00:00;0;23.0;23.0;23.4
2023-06-20 20:00:00;0;23.0;23.0;23.3
2023-06-20 21:00:00;0;23.0;23.0;23.3
2023-06-20 22:00:00;0;23.0;23.0;23.2
2023-06-20 23:00:00;0;23.0;23.0;23.1
2023-06-21 00:00:00;0;23.0;23.0;23.1
2023-06-21 01:00:00;0;23.0;23.0;23.0
2023-06-21 02:00:00;0;23.0;22.9;23.0
2023-06-21 03:00:00;0;23.0;22.7;22.9
2023-06-21 04:00:00;0;23.0;22.4;22.8
2023-06-21 05:00:00;0;23.0;22.1;22.8
2023-06-21 06:00:00;0;23.0;22.0;22.8
2023-06-21 07:00:00;0;23.0;22.0;22.7
2023-06-21 08:00:00;0;23.0;22.0;22.7
2023-06-21 09:00:00;0;23.0;22.0;22.6
2023-06-21 10:00:00;0;23.0;22.0;22.6
2023-06-21 11:00:00;0;23.0;22.0;22.5
2023-06-21 12:00:00;0;23.0;22.0;22.5
2023-06-21 13:00:00;0;23.0;22.0;22.4
2023-06-21 14:00:00;0;23.0;22.0;22.4
2023-06-21 15:00:00;0;23.0;22.0;22.4
2023-06-21 16:00:00;0;23.0;22.0;22.4
2023-06-21 17:00:00;0;23.0;22.0;22.3
2023-06-21 18:00:00;0;23.0;22.0;22.3
2023-06-21 19:00:00;0;23.0;22.0;22.3
2023-06-21 20:00:00;0;23.0;22.0;22.3
2023-06-21 21:00:00;0;23.0;22.0;22.3
2023-06-21 22:00:00;0;23.0;22.0;22.3
2023-06-21 23:00:00;0;23.0;22.0;22.3
2023-06-22 00:00:00;0;23.0;22.0;22.3
2023-06-22 01:00:00;0;23.0;22.0;22.3
2023-06-22 02:00:00;0;23.0;22.0;22.3
2023-06-22 03:00:00;0;23.0;22.0;22.3
2023-06-22 04:00:00;0;23.0;22.0;22.2
2023-06-22 05:00:00;0;23.0;22.0;22.2
2023-06-22 06:00:00;0;23.0;22.0;22.2
2023-06-22 07:00:00;0;23.0;22.0;22.2
2023-06-22 08:00:00;0;23.0;22.0;22.2
2023-06-22 09:00:00;0;23.0;22.0;22.2
2023-06-22 10:00:00;0;23.0;22.0;22.2
2023-06-22 11:00:00;0;23.0;22.0;22.2
2023-06-22 12:00:00;0;23.0;22.0;22.2
2023-06-22 13:00:00;0;23.0;22.0;22.2
2023-06-22 14:00:00;0;23.0;22.0;22.2
2023-06-22 15:00:00;0;23.0;22.0;22.1
2023-06-22 16:00:00;0;23.0;22.0;22.1
2023-06-22 17:00:00;0;23.0;22.0;22.1
2023-06-22 18:00:00;0;23.0;22.0;22.1
2023-06-22 19:00:00;0;23.0;22.0;22.2
2023-06-22 20:00:00;0;23.0;22.0;22.2
2023-06-22 21:00:00;0;23.0;22.0;22.1
2023-06-22 22:00:00;0;22.8;22.0;22.1
2023-06-22 23:00:00;0;22.7;22.0;22.1
2023-06-23 00:00:00;0;22.4;22.0;22.1
2023-06-23 01:00:00;0;22.3;22.0;22.0
2023-06-23 02:00:00;0;22.1;22.0;22.0
2023-06-23 03:00:00;0;22.0;22.0;22.0
2023-06-23 04:00:00;0;22.0;22.0;22.0
2023-06-23 05:00:00;0;22.0;22.0;21.9
2023-06-23 06:00:00;0;22.0;22.0;21.9
2023-06-23 07:00:00;0;22.0;22.0;21.8
2023-06-23 08:00:00;0;22.0;22.0;21.8
2023-06-23 09:00:00;0;22.0;22.0;21.8
2023-06-23 10:00:00;11;55.3;42.4;50.2
2023-06-23 11:00:00;4;70.5;56.5;63.8
2023-06-23 12:00:00;0;58.1;45.0;58.8
2023-06-23 13:00:00;0;54.3;38.8;55.9
2023-06-23 14:00:00;0;51.3;35.1;53.0
2023-06-23 15:00:00;0;48.5;32.9;50.1
2023-06-23 16:00:00;0;45.9;31.3;47.5
2023-06-23 17:00:00;0;43.7;30.2;45.0
2023-06-23 18:00:00;0;41.5;29.2;42.9
2023-06-23 19:00:00;0;39.5;28.5;40.9
2023-06-23 20:00:00;0;37.8;28.0;39.1
2023-06-23 21:00:00;0;36.4;27.0;37.6
2023-06-23 22:00:00;0;35.0;27.0;36.3
2023-06-23 23:00:00;0;33.7;26.0;35.1
2023-06-24 00:00:00;0;32.6;26.0;33.9
2023-06-24 01:00:00;0;31.7;25.7;32.9
2023-06-24 02:00:00;0;30.8;25.0;32.0
2023-06-24 03:00:00;0;30.0;25.0;31.1
2023-06-24 04:00:00;0;29.1;25.0;30.3
2023-06-24 05:00:00;0;28.7;24.1;29.7
2023-06-24 06:00:00;0;28.0;24.0;29.1
2023-06-24 07:00:00;0;27.6;24.0;28.4
2023-06-24 08:00:00;0;27.0;24.0;28.0
2023-06-24 09:00:00;0;26.8;24.0;27.4
2023-06-24 10:00:00;0;26.0;23.8;27.1
2023-06-24 11:00:00;0;26.0;23.1;26.6
2023-06-24 12:00:00;0;26.0;23.0;26.3
2023-06-24 13:00:00;0;25.0;23.0;26.0
2023-06-24 14:00:00;0;25.0;23.0;25.7
2023-06-24 15:00:00;0;25.0;23.0;25.4
2023-06-24 16:00:00;0;25.0;23.0;25.2
2023-06-24 17:00:00;0;24.9;23.0;24.9
2023-06-24 18:00:00;0;24.0;23.0;24.7
2023-06-24 19:00:00;0;24.0;23.0;24.5
2023-06-24 20:00:00;0;24.0;23.0;24.3
2023-06-24 21:00:00;0;24.0;23.0;24.2
2023-06-24 22:00:00;0;24.0;23.0;24.1
2023-06-24 23:00:00;0;24.0;23.0;24.0
2023-06-25 00:00:00;0;24.0;23.0;23.8
2023-06-25 01:00:00;0;24.0;23.0;23.7
2023-06-25 02:00:00;0;24.0;23.0;23.6
2023-06-25 03:00:00;0;23.6;23.0;23.5
2023-06-25 04:00:00;0;23.1;23.0;23.4
2023-06-25 05:00:00;0;23.0;23.0;23.3
2023-06-25 06:00:00;0;23.0;23.0;23.3
2023-06-25 07:00:00;0;23.0;22.6;23.2
2023-06-25 08:00:00;0;23.0;22.1;23.2
2023-06-25 09:00:00;0;23.0;22.0;23.1
2023-06-25 10:00:00;0;23.0;22.0;23.0
2023-06-25 11:00:00;0;23.0;22.0;22.9
2023-06-25 12:00:00;0;23.0;22.0;22.9
2023-06-25 13:00:00;0;23.0;22.2;22.8
2023-06-25 14:00:00;0;23.0;22.1;22.8
2023-06-25 15:00:00;0;23.0;22.5;22.7
2023-06-25 16:00:00;14;71.6;55.1;64.6
2023-06-25 17:00:00;0;65.0;52.5;60.8
2023-06-25 18:00:00;0;56.6;42.9;57.9
2023-06-25 19:00:00;0;53.4;38.1;55.1
2023-06-25 20:00:00;0;50.6;35.1;52.2
2023-06-25 21:00:00;0;47.9;33.1;49.5
2023-06-25 22:00:00;0;45.4;31.5;46.9
2023-06-25 23:00:00;0;43.2;30.4;44.6
2023-06-26 00:00:00;0;41.2;29.5;42.5
2023-06-26 01:00:00;1;39.8;29.1;40.8
2023-06-26 02:00:00;15;76.1;67.4;74.5
2023-06-26 03:00:00;0;68.8;58.0;66.9
2023-06-26 04:00:00;0;61.7;46.6;63.5
2023-06-26 05:00:00;0;58.2;40.6;60.0
2023-06-26 06:00:00;0;54.7;36.9;56.7
2023-06-26 07:00:00;0;51.5;34.4;53.4
2023-06-26 08:00:00;0;48.6;32.6;50.4
2023-06-26 09:00:00;0;45.9;31.5;47.7
2023-06-26 10:00:00;0;43.6;30.5;45.2
2023-06-26 11:00:00;0;40.3;30.0;37.8
2023-06-26 12:00:00;0;36.9;30.0;34.9
2023-06-26 13:00:00;0;34.7;29.4;33.4
2023-06-26 14:00:00;0;33.3;28.9;32.3
2023-06-26 15:00:00;0;31.9;28.0;31.0
2023-06-26 16:00:00;0;30.9;27.7;30.1
2023-06-26 17:00:00;0;30.0;27.0;30.6
2023-06-26 18:00:00;0;29.6;26.5;30.3
2023-06-26 19:00:00;0;29.0;26.0;29.8
2023-06-26 20:00:00;0;29.0;26.0;29.3
2023-06-26 21:00:00;0;28.0;25.0;28.9
2023-06-26 22:00:00;0;28.0;25.0;28.4
2023-06-26 23:00:00;0;27.7;25.0;28.1
2023-06-27 00:00:00;0;27.0;25.0;27.7
2023-06-27 01:00:00;0;27.0;25.0;27.4
2023-06-27 02:00:00;0;27.0;24.4;27.2
2023-06-27 03:00:00;0;26.0;24.0;26.8
2023-06-27 04:00:00;0;26.0;24.0;26.5
2023-06-27 05:00:00;0;26.0;24.0;26.2
2023-06-27 06:00:00;0;26.0;24.0;26.1
2023-06-27 07:00:00;0;25.2;24.0;25.8
2023-06-27 08:00:00;0;25.0;24.0;25.6
2023-06-27 09:00:00;0;25.0;24.0;25.4
2023-06-27 10:00:00;0;25.0;24.0;25.2
2023-06-27 11:00:00;0;25.0;23.8;25.1
2023-06-27 12:00:00;0;25.0;23.4;24.9
2023-06-27 13:00:00;0;24.8;23.1;24.8
2023-06-27 14:00:00;0;24.1;23.1;24.6
2023-06-27 15:00:00;0;24.0;23.0;24.4
2023-06-27 16:00:00;0;24.0;23.0;24.3
2023-06-27 17:00:00;0;24.0;23.0;24.2
2023-06-27 18:00:00;0;24.0;23.0;24.2
2023-06-27 19:00:00;0;24.0;23.0;24.1
2023-06-27 20:00:00;0;24.0;23.0;24.0
2023-06-27 21:00:00;0;24.0;23.0;23.9
2023-06-27 22:00:00;0;24.0;23.0;23.8
2023-06-27 23:00:00;0;24.0;23.0;23.7
2023-06-28 00:00:00;0;24.0;23.0;23.6
2023-06-28 01:00:00;0;24.0;23.0;23.5
2023-06-28 02:00:00;0;24.0;23.0;23.5
2023-06-28 03:00:00;0;24.0;23.0;23.5
2023-06-28 04:00:00;0;24.0;23.0;23.4
2023-06-28 05:00:00;0;23.6;23.0;23.3
2023-06-28 06:00:00;0;23.1;23.0;23.3
2023-06-28 07:00:00;0;23.0;23.0;23.3
2023-06-28 08:00:00;0;23.0;23.0;23.2
2023-06-28 09:00:00;0;23.0;23.0;23.2
2023-06-28 10:00:00;0;23.0;23.0;23.1
2023-06-28 11:00:00;0;23.0;23.0;23.0
2023-06-28 12:00:00;0;23.0;23.0;23.0
2023-06-28 13:00:00;0;23.0;23.0;22.9
2023-06-28 14:00:00;0;23.0;23.0;22.9
2023-06-28 15:00:00;0;23.0;23.0;22.9
2023-06-28 16:00:00;0;23.0;23.0;22.9
2023-06-28 17:00:00;0;23.0;23.0;22.9
2023-06-28 18:00:00;0;23.0;23.0;22.8
2023-06-28 19:00:00;0;23.0;23.0;22.8
2023-06-28 20:00:00;0;23.0;23.0;22.8
2023-06-28 21:00:00;0;23.0;23.0;22.8
2023-06-28 22:00:00;0;23.0;23.0;22.7
2023-06-28 23:00:00;0;23.0;23.0;22.7
2023-06-29 00:00:00;0;23.0;23.0;22.7
2023-06-29 01:00:00;0;23.0;23.0;22.7
2023-06-29 02:00:00;0;23.0;23.0;22.7
2023-06-29 03:00:00;0;23.0;23.0;22.7
2023-06-29 04:00:00;0;23.0;23.0;22.7
2023-06-29 05:00:00;0;23.0;23.0;22.7
2023-06-29 06:00:00;0;23.0;23.0;22.7
2023-06-29 07:00:00;0;23.0;23.0;22.6
2023-06-29 08:00:00;0;23.0;23.0;22.6
2023-06-29 09:00:00;0;23.0;23.0;22.6
2023-06-29 10:00:00;0;23.0;23.0;22.6
2023-06-29 11:00:00;0;23.0;23.0;22.6
2023-06-29 12:00:00;0;23.0;23.0;22.6
2023-06-29 13:00:00;0;23.0;23.0;22.6
2023-06-29 14:00:00;0;23.0;23.0;22.6
2023-06-29 15:00:00;0;23.0;23.0;22.6
2023-06-29 16:00:00;0;23.0;23.0;22.6
2023-06-29 17:00:00;0;23.0;23.0;22.5
2023-06-29 18:00:00;0;23.0;23.0;22.5
2023-06-29 19:00:00;0;23.0;23.0;22.5
2023-06-29 20:00:00;0;23.0;23.0;22.5
2023-06-29 21:00:00;0;23.0;23.0;22.6
2023-06-29 22:00:00;0;23.0;23.0;22.6
2023-06-29 23:00:00;0;23.0;23.0;22.6
2023-06-30 00:00:00;0;23.0;23.0;22.6
2023-06-30 01:00:00;0;23.0;23.0;22.6
2023-06-30 02:00:00;0;23.0;23.0;22.6
2023-06-30 03:00:00;0;23.0;23.0;22.6
2023-06-30 04:00:00;0;23.0;23.0;22.6
2023-06-30 05:00:00;0;23.0;23.0;22.5
2023-06-30 06:00:00;0;23.0;23.0;22.5
2023-06-30 07:00:00;0;23.0;23.0;22.5
2023-06-30 08:00:00;0;23.0;23.0;22.5
2023-06-30 09:00:00;0;23.0;23.0;22.5
2023-06-30 10:00:00;0;23.0;23.0;22.5
2023-06-30 11:00:00;11;53.5;41.6;48.8
2023-06-30 12:00:00;4;71.4;57.1;63.8
2023-06-30 13:00:00;0;58.4;46.0;58.7
2023-06-30 14:00:00;0;54.4;39.6;55.9
2023-06-30 15:00:00;0;51.6;35.8;53.1
2023-06-30 16:00:00;0;48.9;33.4;50.4
2023-06-30 17:00:00;0;46.3;31.6;47.8
2023-06-30 18:00:00;0;44.0;30.5;45.4
2023-06-30 19:00:00;0;41.8;29.4;43.3
2023-06-30 20:00:00;0;40.0;28.7;41.3
2023-06-30 21:00:00;0;38.3;28.0;39.6
2023-06-30 22:00:00;0;36.6;27.2;38.0
2023-06-30 23:00:00;0;35.4;27.0;36.6
2023-07-01 00:00:00;0;34.2;26.1;35.4
2023-07-01 01:00:00;0;33.0;26.0;33.8
2023-07-01 02:00:00;0;31.8;26.0;32.4
2023-07-01 03:00:00;0;30.9;25.4;31.6
2023-07-01 04:00:00;0;30.0;25.0;30.9
2023-07-01 05:00:00;0;29.2;25.0;30.2
2023-07-01 06:00:00;0;29.0;25.0;29.6
2023-07-01 07:00:00;0;28.0;24.2;29.1
2023-07-01 08:00:00;0;28.0;24.0;28.6
2023-07-01 09:00:00;0;27.1;24.0;28.2
2023-07-01 10:00:00;0;27.0;24.0;27.7
2023-07-01 11:00:00;0;26.8;24.0;27.3
2023-07-01 12:00:00;0;26.0;24.0;27.0
2023-07-01 13:00:00;0;26.0;24.0;26.6
2023-07-01 14:00:00;0;26.0;24.0;26.3
2023-07-01 15:00:00;0;25.4;24.0;26.1
2023-07-01 16:00:00;0;25.0;23.5;25.8
2023-07-01 17:00:00;0;25.0;23.1;25.5
2023-07-01 18:00:00;0;25.0;23.0;25.3
2023-07-01 19:00:00;0;25.0;23.0;25.2
2023-07-01 20:00:00;0;25.0;23.0;25.0
2023-07-01 21:00:00;0;24.3;23.0;24.8
2023-07-01 22:00:00;0;24.0;23.0;24.6
2023-07-01 23:00:00;0;24.0;23.0;24.4
2023-07-02 00:00:00;0;24.0;23.0;24.3
2023-07-02 01:00:00;0;24.0;23.0;24.2
2023-07-02 02:00:00;0;24.0;23.0;24.2
2023-07-02 03:00:00;0;24.0;23.0;24.1
2023-07-02 04:00:00;0;24.0;23.0;23.9
2023-07-02 05:00:00;0;24.0;23.0;23.8
2023-07-02 06:00:00;0;24.0;23.0;23.7
2023-07-02 07:00:00;0;24.0;23.0;23.6
2023-07-02 08:00:00;0;24.0;23.0;23.6
2023-07-02 09:00:00;0;23.9;23.0;23.4
2023-07-02 10:00:00;0;23.4;23.0;23.4
2023-07-02 11:00:00;0;23.0;23.0;23.3
2023-07-02 12:00:00;0;23.0;23.0;23.3
2023-07-02 13:00:00;0;23.0;23.0;23.3
2023-07-02 14:00:00;0;23.0;23.0;23.3
2023-07-02 15:00:00;0;23.0;23.0;23.2
2023-07-02 16:00:00;0;23.0;23.0;23.1
2023-07-02 17:00:00;6;33.2;28.8;31.8
2023-07-02 18:00:00;9;75.7;58.7;66.6
2023-07-02 19:00:00;0;61.8;49.4;60.2
2023-07-02 20:00:00;0;55.8;41.7;57.3
2023-07-02 21:00:00;0;52.8;37.3;54.4
2023-07-02 22:00:00;0;50.0;34.6;51.6
2023-07-02 23:00:00;0;47.4;32.5;48.9
2023-07-03 00:00:00;0;45.0;31.3;46.4
2023-07-03 01:00:00;2;43.2;30.5;44.4
2023-07-03 02:00:00;14;76.8;67.5;74.9
2023-07-03 03:00:00;0;68.4;57.5;66.6
2023-07-03 04:00:00;0;61.6;46.4;63.4
2023-07-03 05:00:00;0;58.2;40.6;60.0
2023-07-03 06:00:00;0;54.7;37.0;56.6
2023-07-03 07:00:00;0;51.6;34.6;53.4
2023-07-03 08:00:00;0;48.7;32.8;50.4
2023-07-03 09:00:00;0;46.0;31.5;47.7
2023-07-03 10:00:00;0;43.7;30.5;45.3
2023-07-03 11:00:00;0;40.4;30.0;38.1
2023-07-03 12:00:00;0;37.0;29.8;36.9
2023-07-03 13:00:00;0;35.3;29.0;35.9
2023-07-03 14:00:00;0;34.1;28.0;35.0
2023-07-03 15:00:00;0;33.2;27.5;34.1
2023-07-03 16:00:00;0;32.4;27.0;33.4
2023-07-03 17:00:00;0;31.7;27.0;32.5
2023-07-03 18:00:00;0;31.0;26.1;31.9
2023-07-03 19:00:00;0;30.3;26.0;31.3
2023-07-03 20:00:00;0;30.0;26.0;30.7
2023-07-03 21:00:00;0;29.0;26.0;30.1
2023-07-03 22:00:00;0;29.0;25.4;29.6
2023-07-03 23:00:00;0;28.1;25.0;29.2
2023-07-04 00:00:00;0;28.0;25.0;28.7
2023-07-04 01:00:00;0;27.6;25.0;28.3
2023-07-04 02:00:00;0;27.0;25.0;27.9
2023-07-04 03:00:00;0;27.0;24.9;27.5
2023-07-04 04:00:00;0;26.7;24.0;27.3
2023-07-04 05:00:00;0;26.0;24.0;26.9
